person_id,household_id,pernum,traveldate_start,traveldate_end,hh_is_complete,numdayscomplete,num_trips,surveyable,is_participant,proxy_parent,proxy,relationship,age,gender,sexuality,race_afam,race_aiak,race_asian,race_hapi,race_white,race_other,race_noanswer,race_other_specify,race_category,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_997,ethnicity_999,ethnicity_other,employment,workplace,jobs_count,commute_freq,work_mode,commute_dur,telecommute_freq,hours_work,office_available,industry,industry_other,commute_subsidy_1,commute_subsidy_2,commute_subsidy_3,commute_subsidy_4,commute_subsidy_5,commute_subsidy_6,commute_subsidy_7,commute_subsidy_996,commute_subsidy_998,commute_subsidy_use_1,commute_subsidy_use_2,commute_subsidy_use_3,commute_subsidy_use_4,commute_subsidy_use_5,commute_subsidy_use_6,commute_subsidy_use_7,commute_subsidy_use_996,work_in_region,work_rgcname,work_county,work_jurisdiction,work_tract20,education,adult_student,schooltype,school_mode_typical,school_freq,remote_class_freq,school_in_region,school_rgcname,school_county,school_jurisdiction,school_tract20,second_home,second_home_in_region,license,vehicleused,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_997,share_1,share_2,share_3,share_4,share_5,share_996,transit_freq,transit_pass,tnc_freq,carshare_freq,bike_freq,walk_freq,disability_person,mobility_aides,person_pct_trips_flagged,num_no_flag_days,participate,survey_year,person_weight,ObjectId,GlobalID
1712357502,17123575,2,,,,,25,,,No,Respondent answered themselves,Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Between 1 and 2 years,Never,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Seattle First Hill/Capitol Hill,King County,Seattle,53033008300,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,6-7 days a week,,2-4 days a week,I never do this,,,,,,,,2017,17.4672706961611,2542,69560819-ce16-4495-bf53-5e5213788c24
1712234802,17122348,2,,,,,2,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Self-employed,At home (telecommute or self-employed with home office),1 job,,,,,21–30 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",,,,,,,,,,,,,,,2-4 days a week,,1-3 times in the past 30 days,1 day a week,,,,,,,,2017,30.0430778844266,2543,ed126474-584f-49a8-bcf9-1a6d4db1f175
1712485403,17124854,3,,,,,3,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 private school,,5 days per week,,,,King County,Federal Way,53033030204,,,,,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,,,,,,,,,,2017,661.198060255805,2544,ed55654d-c2d9-4ef9-bff9-e6e2a39a3f88
1712321402,17123214,2,,,,,4,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 10 and 20 years,Less than monthly,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Redmond,53033022803,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,10274.8510538147,2545,6b361bcb-6e45-4a08-8281-0bf3a902312b
1712403602,17124036,2,,,,,4,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,75-84 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,13.4915529617585,2546,d00f1ba3-c4e1-4f6b-a93e-861fec793ec2
1712263901,17122639,1,,,,,28,,,No,Respondent answered themselves,Self,35-44 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,6-7 days a week,Bus (public transit),Less than a year,6-7 days a week,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033007302,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,5 days a week,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,16.8826827564158,2547,c6e7bf4a-7fb5-4694-9fbb-a8c9b1b35b7d
1712183101,17121831,1,,,,,6,,,,Respondent answered themselves,Self,45-54 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Not currently employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"No, does not have a license or permit",,,,,,,,,,,,,,,2-4 days a week,,I never do this,I never do this,,,,,,,,2017,13.3562898691753,2548,6a67255c-ad15-4831-a098-04816be610b4
1712268401,17122684,1,,,,,13,,,No,Respondent answered themselves,Self,45-54 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,,Missing/No response,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bicycle or e-bike,Between 5 and 10 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Bothell Canyon Park,Snohomish County,Bothell,53061051938,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Other vehicle,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,29.1702963937283,2549,b7dad6fc-ea9e-40d4-bb1a-dddef62f2219
1712321403,17123214,3,,,,,4,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,King County,Kirkland,53033022203,,,,,,,,,,,,,,,,,,5 days a week,,,,,,,,,,,2017,10274.8510538147,2550,c79e6cee-b6c1-4bf2-9e8c-182eebcaabdb
1712238001,17122380,1,,,,,0,,,,Respondent answered themselves,Self,55-64 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Not currently employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,61.8429759156741,2551,a1452b17-2a27-4ce8-8bba-ee64adcc1d46
1712358001,17123580,1,,,,,2,,,,Respondent answered themselves,Self,18-24 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 2 and 3 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Seattle South Lake Union,King County,Seattle,53033007203,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,27.881400426875,2552,fe041073-7fa6-42f9-9f5a-70c15ad7eab8
1712403901,17124039,1,,,,,14,,,,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 1 and 2 years,A few times per month,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033007202,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,679.843704139283,2553,1292a342-7bbc-4041-b374-9f4723abcfdd
1712358002,17123580,2,,,,,2,,,,Another person responded with the participant present (rSurvey only),Roommate/Friend,18-24 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Bus (public transit),Less than a year,Never,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033008200,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,2-4 days a week,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,27.881400426875,2554,079189d7-eadb-4528-a5b9-786ecc6b78bd
1712485404,17124854,4,,,,,3,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),Under 5 years old,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,None,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,661.198060255805,2555,5429f88a-1ab3-4288-8018-252e0e7a99df
1712403902,17124039,2,,,,,0,,,,Another person responded without the participant present (rSurvey only),Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Associates degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,679.843704139283,2556,84b73ff8-867f-4fba-a5d7-502c234762ea
1712241601,17122416,1,,,,,6,,,,Respondent answered themselves,Self,45-54 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 5 and 10 years,Never,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Seattle University Community,King County,Seattle,53033005303,High school graduate,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,3172.60711406138,2557,a37531ba-713a-4c05-822a-1cf9caf996f1
1712321404,17123214,4,,,,,4,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Male,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,King County,Kirkland,53033022203,,,,,,,,,,,,,,,,,,5 days a week,,,,,,,,,,,2017,10274.8510538147,2558,788da730-6f69-4aad-8b48-525bd8017577
1712358003,17123580,3,,,,,2,,,,Another person responded without the participant present (rSurvey only),Roommate/Friend,18-24 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Not currently employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,Full-time student,"College, graduate, or professional school",,5 days per week,,,Seattle University Community,King County,Seattle,53033005303,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,5 days a week,,I never do this,I never do this,,,,,,,,2017,27.881400426875,2559,47bb0c08-aa07-479a-b7f9-562d276a5c4f
1712242001,17122420,1,,,,,4,,,,Respondent answered themselves,Self,25-34 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",At home (telecommute or self-employed with home office),1 job,,,,,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,4.26708954098317,2560,31c08566-f456-449c-93ac-45f0ad246392
1712486101,17124861,1,,,,,2,,,,Respondent answered themselves,Self,45-54 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 2 and 3 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,Snohomish County,Monroe,53061052211,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,4545.52707186874,2561,fb9be151-0cb2-4c1d-885d-44c039ca309c
1712272301,17122723,1,,,,,19,,,No,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 1 and 2 years,A few times per month,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Redmond Downtown,King County,Redmond,53033032331,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,9.51533041530115,2562,27cfdd4e-c3a7-42ad-b37a-0c8f63e0ccf2
1712403903,17124039,3,,,,,6,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Female,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,King County,Renton,53033025201,,,,,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,,,,,,,,,,2017,679.843704139283,2563,b4bad138-6e25-4fa1-8d69-fa940f909135
1712184601,17121846,1,,,,,3,,,,Respondent answered themselves,Self,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 5 and 10 years,Less than monthly,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Bellevue,King County,Bellevue,53033023807,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,29.7492635111507,2564,d35e8d40-aa6d-4e44-b2a4-658ca3c1e4a1
1712403904,17124039,4,,,,,2,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Female,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 public school,,5 days per week,,,,King County,Renton,53033025202,,,,,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,,,,,,,,,,2017,679.843704139283,2565,a01b6c75-a4d4-4217-bca3-f2dbcbeca082
1712358401,17123584,1,,,,,7,,,,Respondent answered themselves,Self,65-74 years,Female,,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,,AANHPI non-Hispanic,,,,,,,,"Employed part time (fewer than 35 hours/week, paid)",Usually the same location (outside home),1 job,A few times per month,"Urban rail (Link light rail, monorail)",Between 5 and 10 years,Less than monthly,10 hours or fewer,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033008102,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,2-4 days a week,,I never do this,I never do this,,,,,,,,2017,7.15421917179022,2566,0b6082a5-1ef5-4ddd-be48-e1d51a5c574a
1712184602,17121846,2,,,,,2,,,,Another person responded without the participant present (rSurvey only),Spouse or partner,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",At home (telecommute or self-employed with home office),1 job,,,,,31-40 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,Full-time student,"College, graduate, or professional school",,"Never, only take online classes",,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,1-3 times in the past 30 days,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,29.7492635111507,2567,67e887fd-fb59-4a23-acb0-66b17fc6b899
1712321405,17123214,5,,,,,4,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),Under 5 years old,Female,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,Preschool,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,10274.8510538147,2568,aae2f50f-89b2-4c5c-abcd-e7fd05a5ea8f
1712272302,17122723,2,,,,,31,,,No,Respondent answered themselves,Spouse or partner,35-44 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Some college,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,1-3 times in the past 30 days,I never do this,,,,,,,,2017,9.51533041530115,2569,9fbcc697-aa9d-4bb2-bb49-284ddaee6216
1712242002,17122420,2,,,,,4,,,,Respondent answered themselves,Spouse or partner,35-44 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 1 and 2 years,Less than monthly,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Redmond,53033032313,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,"I do this, but not in the past 30 days",I never do this,,,,,,,,2017,4.26708954098317,2570,824703ef-a0ab-4b4c-b261-6db35e499d6d
1712405301,17124053,1,,,,,42,,,Yes,Respondent answered themselves,Self,55-64 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Self-employed,At home (telecommute or self-employed with home office),1 job,,,,,11–20 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,257.924625137194,2571,4f6aa958-3877-495d-af9d-dea535df376b
1712486102,17124861,2,,,,,2,,,,Respondent answered themselves,Spouse or partner,45-54 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 1 and 2 years,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,Snohomish County,Snohomish,53061052502,Associates degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,4545.52707186874,2572,433d37eb-8332-4918-a17d-e7db3016c1e0
1712321501,17123215,1,,,,,2,,,,Another person responded with the participant present (rSurvey only),Self,65-74 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,,Missing/No response,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 2,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,491.964389830077,2573,b7c993f0-ffa3-45e6-9fff-fc76107fa2b4
1712358402,17123584,2,,,,,5,,,,Another person responded with the participant present (rSurvey only),Spouse or partner,65-74 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,I never do this,"I do this, but not in the past 30 days",,,,,,,,2017,7.15421917179022,2574,eceb646c-58f9-456c-8a4c-8aa527a2976d
1712275401,17122754,1,,,,,8,,,,Respondent answered themselves,Self,25-34 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),2 jobs,5 days a week,Drive alone,Less than a year,Never,41–50 hours,,,,,,,,,,,,,,,,,,,,,,Bellevue,King County,Bellevue,53033023807,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,4.02511852431418,2575,e53a78bc-ed71-47c3-8e2f-098681f0e2b3
1712486103,17124861,3,,,,,0,,,,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),5-11 years,Female,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,Preschool,,3 days per week,,,,Snohomish County,Sultan,53061053802,,,,,,,,,,,,,,,,,,I never do this,,,,,,,,,,,2017,4545.52707186874,2576,4d9ffefc-af07-40ff-8894-469384c7253c
1712405302,17124053,2,,,,,21,,,No,Another person responded without the participant present (rSurvey only),Spouse or partner,55-64 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,Homemaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,"I do this, but not in the past 30 days",,I never do this,I never do this,,,,,,,,2017,257.924625137194,2577,b0b83b3f-00a0-48ef-b49a-3d72032dcc95
1712242601,17122426,1,,,,,11,,,,Respondent answered themselves,Self,65-74 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed part time (fewer than 35 hours/week, paid)",Usually the same location (outside home),2 jobs,6-7 days a week,Drive alone,Less than a year,Not applicable,21–30 hours,,,,,,,,,,,,,,,,,,,,,,,Pierce County,Tacoma,53053060907,Vocational/technical training,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,4829.83047182131,2578,eab53240-b016-4c75-b969-619eae41508b
1712185601,17121856,1,,,,,5,,,,Respondent answered themselves,Self,25-34 years,Female,,Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,Black or African American non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),1 job,5 days a week,Drive alone,Between 2 and 3 years,Less than monthly,31-40 hours,,,,,,,,,,,,,,,,,,,,,,Seattle Downtown,King County,Seattle,53033009300,Graduate/post-graduate degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1-3 times in the past 30 days,,1-3 times in the past 30 days,I never do this,,,,,,,,2017,17.0615962576928,2579,1263c3d3-e1be-4cd1-8fe5-7c4ed7d76f83
1712321502,17123215,2,,,,,0,,,,Respondent answered themselves,Spouse or partner,65-74 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,,Missing/No response,,,,,,,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Associates degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,491.964389830077,2580,c56d7466-0033-46d1-86df-1a72b7eef57b
1712405303,17124053,3,,,,,22,,,No,Another person responded without the participant present (rSurvey only),Son or daughter (or child in-law),12-15 years,Female,,,,,,,,,,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,K-12 private school,,5 days per week,,,,King County,Bellevue,53033024901,,,,,,,,,,,,,,,,,,1-3 times in the past 30 days,,,,,,,,,,,2017,257.924625137194,2581,53f63586-bf86-4d31-8360-009626c38738
1712358601,17123586,1,,,,,3,,,,Respondent answered themselves,Self,25-34 years,Male,,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,Hispanic,,,,,,,,"Employed part time (fewer than 35 hours/week, paid)",Workplace regularly varies (different offices or jobsites),1 job,4 days a week,Drive alone,,Never,11–20 hours,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,1 day a week,,I never do this,I never do this,,,,,,,,2017,6.60509789853775,2582,e2dcf3d7-a474-41c3-a1d6-57c1b71dd46f
1712275402,17122754,2,,,,,3,,,,Another person responded without the participant present (rSurvey only),Spouse or partner,25-34 years,Female,,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,,White non-Hispanic,,,,,,,,"Employed full time (35+ hours/week, paid)",Usually the same location (outside home),2 jobs,3 days a week,Bicycle or e-bike,Between 3 and 5 years,2 days a week,41–50 hours,,,,,,,,,,,,,,,,,,,,,,,King County,Redmond,53033032330,Bachelor degree,"No, not a student",,,,,,,,N/A,,,,"Yes, has an intermediate or unrestricted license",Household vehicle 1,,,,,,,,,,,,,,I never do this,,I never do this,I never do this,,,,,,,,2017,4.02511852431418,2583,e1b77d1f-4568-46de-92ea-69af2c071b22
